name,url,country,Population,article_title,revision_id,prediction
Ibrahim Jadhran,https://en.wikipedia.org/wiki/Ibrahim_Jadhran,libya,6.9,Ibrahim Jadhran,1133325184.0,Start
Al-Aref al-Khoga,https://en.wikipedia.org/wiki/Al-Aref_al-Khoga,libya,6.9,Al-Aref al-Khoga,1115564594.0,Stub
Musa Al-Koni,https://en.wikipedia.org/wiki/Musa_Al-Koni,libya,6.9,Musa Al-Koni,1248662396.0,Start
Abdullah al-Lafi,https://en.wikipedia.org/wiki/Abdullah_al-Lafi,libya,6.9,Abdullah al-Lafi,1183544804.0,Stub
Mohamed al-Menfi,https://en.wikipedia.org/wiki/Mohamed_al-Menfi,libya,6.9,Mohamed al-Menfi,1249120511.0,C
Abd al-Mawla Naqi,https://en.wikipedia.org/wiki/Abd_al-Mawla_Naqi,libya,6.9,Abd al-Mawla Naqi,1193082133.0,Stub
Abdullah Naker,https://en.wikipedia.org/wiki/Abdullah_Naker,libya,6.9,Abdullah Naker,1245381314.0,Start
Aref Ali Nayed,https://en.wikipedia.org/wiki/Aref_Ali_Nayed,libya,6.9,Aref Ali Nayed,1224040655.0,C
Nuri al-Mismari,https://en.wikipedia.org/wiki/Nuri_al-Mismari,libya,6.9,Nuri al-Mismari,1240035909.0,GA
Abdel Wahab Qaid,https://en.wikipedia.org/wiki/Abdel_Wahab_Qaid,libya,6.9,Abdel Wahab Qaid,1243356338.0,Start
Tayeb El-Safi,https://en.wikipedia.org/wiki/Tayeb_El-Safi,libya,6.9,Tayeb El-Safi,1224040700.0,Start
Ali Sahli,https://en.wikipedia.org/wiki/Ali_Sahli,libya,6.9,Ali Sahli,1198759606.0,Start
Bashir Saadawi,https://en.wikipedia.org/wiki/Bashir_Saadawi,libya,6.9,Bashir Saadawi,1154763590.0,Stub
Fayez al-Sarraj,https://en.wikipedia.org/wiki/Fayez_al-Sarraj,libya,6.9,Fayez al-Sarraj,1239666220.0,GA
Mohammed El Senussi,https://en.wikipedia.org/wiki/Mohammed_El_Senussi,libya,6.9,Mohammed El Senussi,1244143550.0,C
Abdulrahman Sewehli,https://en.wikipedia.org/wiki/Abdulrahman_Sewehli,libya,6.9,Abdulrahman Sewehli,1041934642.0,Stub
Ashour Suleiman Shuwail,https://en.wikipedia.org/wiki/Ashour_Suleiman_Shuwail,libya,6.9,Ashour Suleiman Shuwail,1213474159.0,Start
Mohamed Taha Siala,https://en.wikipedia.org/wiki/Mohamed_Taha_Siala,libya,6.9,Mohamed Taha Siala,1040410236.0,Start
Adomas Ąžuolas Audickas,https://en.wikipedia.org/wiki/Adomas_Ąžuolas_Audickas,lithuania,2.9,Adomas Ąžuolas Audickas,1156077882.0,Stub
Edminas Bagdonas,https://en.wikipedia.org/wiki/Edminas_Bagdonas,lithuania,2.9,Edminas Bagdonas,1226678626.0,Stub
Zbignev Balcevič,https://en.wikipedia.org/wiki/Zbignev_Balcevič,lithuania,2.9,Zbignev Balcevič,1226768374.0,Stub
Vilius Baldišis,https://en.wikipedia.org/wiki/Vilius_Baldišis,lithuania,2.9,Vilius Baldišis,1055138352.0,Stub
Vladimiras Beriozovas,https://en.wikipedia.org/wiki/Vladimiras_Beriozovas,lithuania,2.9,Vladimiras Beriozovas,1081645523.0,Stub
Kazys Boruta,https://en.wikipedia.org/wiki/Kazys_Boruta,lithuania,2.9,Kazys Boruta,1242384798.0,Stub
Dalius Čekuolis,https://en.wikipedia.org/wiki/Dalius_Čekuolis,lithuania,2.9,Dalius Čekuolis,1193772674.0,Start
Virgilijus Čepaitis,https://en.wikipedia.org/wiki/Virgilijus_Čepaitis,lithuania,2.9,Virgilijus Čepaitis,1209842510.0,Start
Jan Ciechanowicz,https://en.wikipedia.org/wiki/Jan_Ciechanowicz,lithuania,2.9,Jan Ciechanowicz,1236187352.0,C
Audra Dagelytė,https://en.wikipedia.org/wiki/Audra_Dagelytė,lithuania,2.9,Audra Dagelytė,1215612767.0,Start
Andrius Domaševičius,https://en.wikipedia.org/wiki/Andrius_Domaševičius,lithuania,2.9,Andrius Domaševičius,1241566807.0,GA
Juozas Gabrys,https://en.wikipedia.org/wiki/Juozas_Gabrys,lithuania,2.9,Juozas Gabrys,1141136497.0,C
Balys Gajauskas,https://en.wikipedia.org/wiki/Balys_Gajauskas,lithuania,2.9,Balys Gajauskas,1226927031.0,Stub
Eimantas Grakauskas,https://en.wikipedia.org/wiki/Eimantas_Grakauskas,lithuania,2.9,Eimantas Grakauskas,1236510350.0,Stub
Gintautas Iešmantas,https://en.wikipedia.org/wiki/Gintautas_Iešmantas,lithuania,2.9,Gintautas Iešmantas,1211782507.0,Stub
Stanislovas Gediminas Ilgūnas,https://en.wikipedia.org/wiki/Stanislovas_Gediminas_Ilgūnas,lithuania,2.9,Stanislovas Gediminas Ilgūnas,1055139813.0,Stub
Martynas Jankus,https://en.wikipedia.org/wiki/Martynas_Jankus,lithuania,2.9,Martynas Jankus,1214790448.0,C
Albinas Januška,https://en.wikipedia.org/wiki/Albinas_Januška,lithuania,2.9,Albinas Januška,1215107657.0,Stub
Antanas Karoblis,https://en.wikipedia.org/wiki/Antanas_Karoblis,lithuania,2.9,Antanas Karoblis,1167910942.0,Stub
Juozas Karvelis,https://en.wikipedia.org/wiki/Juozas_Karvelis,lithuania,2.9,Juozas Karvelis,1167910298.0,Stub
Vytautas Kolesnikovas,https://en.wikipedia.org/wiki/Vytautas_Kolesnikovas,lithuania,2.9,Vytautas Kolesnikovas,1098843848.0,Stub
Szymon Konarski,https://en.wikipedia.org/wiki/Szymon_Konarski,lithuania,2.9,Szymon Konarski,1244720947.0,C
Jonas Kondrotas,https://en.wikipedia.org/wiki/Jonas_Kondrotas,lithuania,2.9,Jonas Kondrotas,1186801268.0,Stub
Tadeusz Kościuszko,https://en.wikipedia.org/wiki/Tadeusz_Kościuszko,lithuania,2.9,Tadeusz Kościuszko,1250542933.0,FA
Petras Kubiliūnas,https://en.wikipedia.org/wiki/Petras_Kubiliūnas,lithuania,2.9,Petras Kubiliūnas,1226919771.0,GA
Česlovas Kudaba,https://en.wikipedia.org/wiki/Česlovas_Kudaba,lithuania,2.9,Česlovas Kudaba,1133166000.0,Stub
Algirdas Kumža,https://en.wikipedia.org/wiki/Algirdas_Kumža,lithuania,2.9,Algirdas Kumža,1140402964.0,Stub
Bronius Kuzmickas,https://en.wikipedia.org/wiki/Bronius_Kuzmickas,lithuania,2.9,Bronius Kuzmickas,1184258161.0,Stub
Jonas Liaučius,https://en.wikipedia.org/wiki/Jonas_Liaučius,lithuania,2.9,Jonas Liaučius,1020554126.0,Stub
Zita Loseva,https://en.wikipedia.org/wiki/Zita_Loseva,lithuania,2.9,Zita Loseva,1230831647.0,Stub
Stasys Lozoraitis Jr.,https://en.wikipedia.org/wiki/Stasys_Lozoraitis_Jr.,lithuania,2.9,Stasys Lozoraitis Jr.,1250554072.0,C
Jonas Mačys,https://en.wikipedia.org/wiki/Jonas_Mačys,lithuania,2.9,Jonas Mačys,1190766203.0,Stub
Vytautas Matulevičius,https://en.wikipedia.org/wiki/Vytautas_Matulevičius,lithuania,2.9,Vytautas Matulevičius,1177313320.0,Start
Deividas Matulionis,https://en.wikipedia.org/wiki/Deividas_Matulionis,lithuania,2.9,Deividas Matulionis,1246139601.0,Start
Darius Mažintas,https://en.wikipedia.org/wiki/Darius_Mažintas,lithuania,2.9,Darius Mažintas,978234421.0,Start
Visvaldas Mažonas,https://en.wikipedia.org/wiki/Visvaldas_Mažonas,lithuania,2.9,Visvaldas Mažonas,1144050792.0,Start
Donatas Morkūnas,https://en.wikipedia.org/wiki/Donatas_Morkūnas,lithuania,2.9,Donatas Morkūnas,1133165466.0,Stub
Grzegorz Antoni Ogiński,https://en.wikipedia.org/wiki/Grzegorz_Antoni_Ogiński,lithuania,2.9,Grzegorz Antoni Ogiński,1180638831.0,Start
Vytautas Paliūnas,https://en.wikipedia.org/wiki/Vytautas_Paliūnas,lithuania,2.9,Vytautas Paliūnas,1184356885.0,Stub
Rolandas Paulauskas,https://en.wikipedia.org/wiki/Rolandas_Paulauskas,lithuania,2.9,Rolandas Paulauskas,1020295832.0,Stub
Petras Poškus,https://en.wikipedia.org/wiki/Petras_Poškus,lithuania,2.9,Petras Poškus,1125829611.0,Stub
Adomas Prūsas,https://en.wikipedia.org/wiki/Adomas_Prūsas,lithuania,2.9,Adomas Prūsas,1247770485.0,B
Antanas Purėnas,https://en.wikipedia.org/wiki/Antanas_Purėnas,lithuania,2.9,Antanas Purėnas,1245635356.0,Stub
Liudvikas Narcizas Rasimavičius,https://en.wikipedia.org/wiki/Liudvikas_Narcizas_Rasimavičius,lithuania,2.9,Liudvikas Narcizas Rasimavičius,1193909976.0,Stub
Liudvikas Saulius Razma,https://en.wikipedia.org/wiki/Liudvikas_Saulius_Razma,lithuania,2.9,Liudvikas Saulius Razma,1108537637.0,Stub
Valerijonas Šadreika,https://en.wikipedia.org/wiki/Valerijonas_Šadreika,lithuania,2.9,Valerijonas Šadreika,1016659563.0,Stub
Kazimieras Saja,https://en.wikipedia.org/wiki/Kazimieras_Saja,lithuania,2.9,Kazimieras Saja,1226681009.0,Stub
Józef Sapieha,https://en.wikipedia.org/wiki/Józef_Sapieha,lithuania,2.9,Józef Sapieha,1120682607.0,Stub
Gediminas Šerkšnys,https://en.wikipedia.org/wiki/Gediminas_Šerkšnys,lithuania,2.9,Gediminas Šerkšnys,1240300356.0,Stub
Liudvikas Simutis,https://en.wikipedia.org/wiki/Liudvikas_Simutis,lithuania,2.9,Liudvikas Simutis,1020199058.0,Stub
Kęstutis Smirnovas,https://en.wikipedia.org/wiki/Kęstutis_Smirnovas,lithuania,2.9,Kęstutis Smirnovas,1220189222.0,C
Jonas Tamulis,https://en.wikipedia.org/wiki/Jonas_Tamulis,lithuania,2.9,Jonas Tamulis,1240396888.0,Stub
Dalia Teišerskytė,https://en.wikipedia.org/wiki/Dalia_Teišerskytė,lithuania,2.9,Dalia Teišerskytė,1187388657.0,Stub
Rimvydas Valatka,https://en.wikipedia.org/wiki/Rimvydas_Valatka,lithuania,2.9,Rimvydas Valatka,1235510534.0,Stub
Iosif Vareikis,https://en.wikipedia.org/wiki/Iosif_Vareikis,lithuania,2.9,Iosif Vareikis,1217666626.0,C
Eduardas Vilkas,https://en.wikipedia.org/wiki/Eduardas_Vilkas,lithuania,2.9,Eduardas Vilkas,1051384630.0,Stub
Povilas Višinskis,https://en.wikipedia.org/wiki/Povilas_Višinskis,lithuania,2.9,Povilas Višinskis,1234786486.0,FA
Alfonsas Žalys,https://en.wikipedia.org/wiki/Alfonsas_Žalys,lithuania,2.9,Alfonsas Žalys,1168682744.0,Stub
Xavier Brasseur,https://en.wikipedia.org/wiki/Xavier_Brasseur,luxembourg,0.7,Xavier Brasseur,1173229365.0,Start
Jean-Pierre Büchler,https://en.wikipedia.org/wiki/Jean-Pierre_Büchler,luxembourg,0.7,Jean-Pierre Büchler,1249703905.0,Stub
Corinne Cahen,https://en.wikipedia.org/wiki/Corinne_Cahen,luxembourg,0.7,Corinne Cahen,1249938719.0,Stub
Sven Clement,https://en.wikipedia.org/wiki/Sven_Clement,luxembourg,0.7,Sven Clement,1224625713.0,Start
Lex Delles,https://en.wikipedia.org/wiki/Lex_Delles,luxembourg,0.7,Lex Delles,1242402305.0,GA
Martine Deprez,https://en.wikipedia.org/wiki/Martine_Deprez,luxembourg,0.7,Martine Deprez,1242651510.0,C
Carole Dieschbourg,https://en.wikipedia.org/wiki/Carole_Dieschbourg,luxembourg,0.7,Carole Dieschbourg,1249939234.0,C
Paul Elvinger,https://en.wikipedia.org/wiki/Paul_Elvinger,luxembourg,0.7,Paul Elvinger,1228734072.0,Stub
Frank Engel (politician),https://en.wikipedia.org/wiki/Frank_Engel_(politician),luxembourg,0.7,Frank Engel (politician),1179540263.0,C
Jean Ersfeld,https://en.wikipedia.org/wiki/Jean_Ersfeld,luxembourg,0.7,Jean Ersfeld,1212177429.0,Start
Johannes Olav Fallize,https://en.wikipedia.org/wiki/Johannes_Olav_Fallize,luxembourg,0.7,Johannes Olav Fallize,1217163934.0,C
Christos Floros,https://en.wikipedia.org/wiki/Christos_Floros,luxembourg,0.7,Christos Floros,1246933180.0,C
Marc Hansen (politician),https://en.wikipedia.org/wiki/Marc_Hansen_(politician),luxembourg,0.7,Marc Hansen (politician),1185355523.0,Stub
Martine Hansen,https://en.wikipedia.org/wiki/Martine_Hansen,luxembourg,0.7,Martine Hansen,1249941459.0,GA
Aloyse Hentgen,https://en.wikipedia.org/wiki/Aloyse_Hentgen,luxembourg,0.7,Aloyse Hentgen,1250507433.0,Start
Dan Kersch,https://en.wikipedia.org/wiki/Dan_Kersch,luxembourg,0.7,Dan Kersch,1224034799.0,Stub
Fred Keup,https://en.wikipedia.org/wiki/Fred_Keup,luxembourg,0.7,Fred Keup,1242205540.0,C
Guillaume Konsbruck,https://en.wikipedia.org/wiki/Guillaume_Konsbruck,luxembourg,0.7,Guillaume Konsbruck,1231473517.0,Start
Damian Kratzenberg,https://en.wikipedia.org/wiki/Damian_Kratzenberg,luxembourg,0.7,Damian Kratzenberg,1214300979.0,Start
Pierre Krier,https://en.wikipedia.org/wiki/Pierre_Krier,luxembourg,0.7,Pierre Krier,1216624071.0,Stub
Andy Maar,https://en.wikipedia.org/wiki/Andy_Maar,luxembourg,0.7,Andy Maar,1184770331.0,Stub
Maggy Nagel,https://en.wikipedia.org/wiki/Maggy_Nagel,luxembourg,0.7,Maggy Nagel,1158512735.0,Stub
Roy Reding,https://en.wikipedia.org/wiki/Roy_Reding,luxembourg,0.7,Roy Reding,1246066908.0,C
Émile Schaus,https://en.wikipedia.org/wiki/Émile_Schaus,luxembourg,0.7,Émile Schaus,1223398703.0,Start
Meris Šehović,https://en.wikipedia.org/wiki/Meris_Šehović,luxembourg,0.7,Meris Šehović,1183087341.0,Start
Jup Weber,https://en.wikipedia.org/wiki/Jup_Weber,luxembourg,0.7,Jup Weber,1248675764.0,Stub
Serge Wilmes,https://en.wikipedia.org/wiki/Serge_Wilmes,luxembourg,0.7,Serge Wilmes,1230914260.0,Start
Afrim Gashi,https://en.wikipedia.org/wiki/Afrim_Gashi,north macedonia,1.8,Afrim Gashi,1249210667.0,Start
Vangel Ajanovski-Oče,https://en.wikipedia.org/wiki/Vangel_Ajanovski-Oče,north macedonia,1.8,Vangel Ajanovski-Oče,1195408159.0,Stub
Ljupčo Andonovski,https://en.wikipedia.org/wiki/Ljupčo_Andonovski,north macedonia,1.8,Ljupčo Andonovski,1249711549.0,Stub
Slobodan Bogoevski,https://en.wikipedia.org/wiki/Slobodan_Bogoevski,north macedonia,1.8,Slobodan Bogoevski,1249711261.0,Stub
Bojan Bojanovski,https://en.wikipedia.org/wiki/Bojan_Bojanovski,north macedonia,1.8,Bojan Bojanovski,1249711386.0,Stub
Panko Brashnarov,https://en.wikipedia.org/wiki/Panko_Brashnarov,north macedonia,1.8,Panko Brashnarov,1240046381.0,C
Slobodan Čašule,https://en.wikipedia.org/wiki/Slobodan_Čašule,north macedonia,1.8,Slobodan Čašule,1243517976.0,Stub
Risto Gjorgjiev,https://en.wikipedia.org/wiki/Risto_Gjorgjiev,north macedonia,1.8,Risto Gjorgjiev,1173912802.0,Stub
Vasil Ivanovski,https://en.wikipedia.org/wiki/Vasil_Ivanovski,north macedonia,1.8,Vasil Ivanovski,1213630795.0,C
Stevčo Jakimovski,https://en.wikipedia.org/wiki/Stevčo_Jakimovski,north macedonia,1.8,Stevčo Jakimovski,1223081209.0,Stub
Adnan Jashari,https://en.wikipedia.org/wiki/Adnan_Jashari,north macedonia,1.8,Adnan Jashari,1191752848.0,Start
Minčo Jordanov,https://en.wikipedia.org/wiki/Minčo_Jordanov,north macedonia,1.8,Minčo Jordanov,1244123853.0,Stub
Perko Kolevski,https://en.wikipedia.org/wiki/Perko_Kolevski,north macedonia,1.8,Perko Kolevski,1173912835.0,Stub
Dimitar Kovačevski,https://en.wikipedia.org/wiki/Dimitar_Kovačevski,north macedonia,1.8,Dimitar Kovačevski,1250555445.0,C
Venko Markovski,https://en.wikipedia.org/wiki/Venko_Markovski,north macedonia,1.8,Venko Markovski,1235730767.0,C
Hristijan Mickoski,https://en.wikipedia.org/wiki/Hristijan_Mickoski,north macedonia,1.8,Hristijan Mickoski,1250609662.0,GA
Sašo Mijalkov,https://en.wikipedia.org/wiki/Sašo_Mijalkov,north macedonia,1.8,Sašo Mijalkov,1243518031.0,Start
Goran Mitevski,https://en.wikipedia.org/wiki/Goran_Mitevski,north macedonia,1.8,Goran Mitevski,1249711420.0,Stub
Stanko Mladenovski,https://en.wikipedia.org/wiki/Stanko_Mladenovski,north macedonia,1.8,Stanko Mladenovski,1173912535.0,Stub
Ferdinand Odžakov,https://en.wikipedia.org/wiki/Ferdinand_Odžakov,north macedonia,1.8,Ferdinand Odžakov,1173912888.0,Stub
Xhezair Shaqiri,https://en.wikipedia.org/wiki/Xhezair_Shaqiri,north macedonia,1.8,Xhezair Shaqiri,1249592857.0,Start
Vančo Šontevski,https://en.wikipedia.org/wiki/Vančo_Šontevski,north macedonia,1.8,Vančo Šontevski,1173912923.0,Stub
Nikola Spasovski,https://en.wikipedia.org/wiki/Nikola_Spasovski,north macedonia,1.8,Nikola Spasovski,1249711457.0,Stub
Ivan Stoilković,https://en.wikipedia.org/wiki/Ivan_Stoilković,north macedonia,1.8,Ivan Stoilković,1245798125.0,C
Dobri Veličkovski,https://en.wikipedia.org/wiki/Dobri_Veličkovski,north macedonia,1.8,Dobri Veličkovski,1249711336.0,Stub
Zoran Veruševski,https://en.wikipedia.org/wiki/Zoran_Veruševski,north macedonia,1.8,Zoran Veruševski,1243517990.0,Stub
Mile Zečević,https://en.wikipedia.org/wiki/Mile_Zečević,north macedonia,1.8,Mile Zečević,1249711505.0,Stub
Augustin Andriamananoro,https://en.wikipedia.org/wiki/Augustin_Andriamananoro,madagascar,30.4,Augustin Andriamananoro,1245248841.0,Start
Andriamihaja,https://en.wikipedia.org/wiki/Andriamihaja,madagascar,30.4,Andriamihaja,1221933011.0,Start
Gilbert Annette,https://en.wikipedia.org/wiki/Gilbert_Annette,madagascar,30.4,Gilbert Annette,1229216653.0,Stub
Azaly Ben Marofo,https://en.wikipedia.org/wiki/Azaly_Ben_Marofo,madagascar,30.4,Azaly Ben Marofo,1240888321.0,Stub
Laurent Botokeky,https://en.wikipedia.org/wiki/Laurent_Botokeky,madagascar,30.4,Laurent Botokeky,1249969257.0,Stub
Monja Jaona,https://en.wikipedia.org/wiki/Monja_Jaona,madagascar,30.4,Monja Jaona,1214613613.0,C
Ralijaona Laingo,https://en.wikipedia.org/wiki/Ralijaona_Laingo,madagascar,30.4,Ralijaona Laingo,1177650498.0,Stub
Rindra Rabarinirinarison,https://en.wikipedia.org/wiki/Rindra_Rabarinirinarison,madagascar,30.4,Rindra Rabarinirinarison,1241911288.0,Stub
Jacques Rabemananjara,https://en.wikipedia.org/wiki/Jacques_Rabemananjara,madagascar,30.4,Jacques Rabemananjara,1250349602.0,C
Césaire Rabenoro,https://en.wikipedia.org/wiki/Césaire_Rabenoro,madagascar,30.4,Césaire Rabenoro,1190559033.0,Stub
Bruno Rajaonson,https://en.wikipedia.org/wiki/Bruno_Rajaonson,madagascar,30.4,Bruno Rajaonson,1173719996.0,Stub
Patrick Rajoelina,https://en.wikipedia.org/wiki/Patrick_Rajoelina,madagascar,30.4,Patrick Rajoelina,1207299094.0,Stub
Jean Ralaimongo,https://en.wikipedia.org/wiki/Jean_Ralaimongo,madagascar,30.4,Jean Ralaimongo,1244109507.0,C
Pierre Ramampy,https://en.wikipedia.org/wiki/Pierre_Ramampy,madagascar,30.4,Pierre Ramampy,1177650675.0,Stub
Ramaniraka,https://en.wikipedia.org/wiki/Ramaniraka,madagascar,30.4,Ramaniraka,1234289442.0,Stub
Hyppolite Ramaroson,https://en.wikipedia.org/wiki/Hyppolite_Ramaroson,madagascar,30.4,Hyppolite Ramaroson,1242618337.0,C
Nadine Ramaroson,https://en.wikipedia.org/wiki/Nadine_Ramaroson,madagascar,30.4,Nadine Ramaroson,1209645610.0,Start
Jonah Ranaivo,https://en.wikipedia.org/wiki/Jonah_Ranaivo,madagascar,30.4,Jonah Ranaivo,1186387487.0,Stub
Mamy Ranaivoniarivo,https://en.wikipedia.org/wiki/Mamy_Ranaivoniarivo,madagascar,30.4,Mamy Ranaivoniarivo,1241434004.0,Stub
Michel Randria,https://en.wikipedia.org/wiki/Michel_Randria,madagascar,30.4,Michel Randria,1177650685.0,Start
Marcel Ranjeva,https://en.wikipedia.org/wiki/Marcel_Ranjeva,madagascar,30.4,Marcel Ranjeva,1190559062.0,Stub
Roseline Emma Rasolovoahangy,https://en.wikipedia.org/wiki/Roseline_Emma_Rasolovoahangy,madagascar,30.4,Roseline Emma Rasolovoahangy,1244364217.0,Start
Albert Rakoto Ratsimamanga,https://en.wikipedia.org/wiki/Albert_Rakoto_Ratsimamanga,madagascar,30.4,Albert Rakoto Ratsimamanga,1245491505.0,GA
Ratsitatanina,https://en.wikipedia.org/wiki/Ratsitatanina,madagascar,30.4,Ratsitatanina,1227027420.0,C
Lalao Ravalomanana,https://en.wikipedia.org/wiki/Lalao_Ravalomanana,madagascar,30.4,Lalao Ravalomanana,1241320384.0,Start
Herilanto Raveloharison,https://en.wikipedia.org/wiki/Herilanto_Raveloharison,madagascar,30.4,Herilanto Raveloharison,1238495492.0,Start
Mahasumpo Raveloson,https://en.wikipedia.org/wiki/Mahasumpo_Raveloson,madagascar,30.4,Mahasumpo Raveloson,1185914772.0,Stub
Benja Razafimahaleo,https://en.wikipedia.org/wiki/Benja_Razafimahaleo,madagascar,30.4,Benja Razafimahaleo,1072140578.0,Start
Honoré N. Razafindramiandra,https://en.wikipedia.org/wiki/Honoré_N._Razafindramiandra,madagascar,30.4,Honoré N. Razafindramiandra,1192734361.0,C
André Resampa,https://en.wikipedia.org/wiki/André_Resampa,madagascar,30.4,André Resampa,1191255852.0,Start
Christian Rémi Richard,https://en.wikipedia.org/wiki/Christian_Rémi_Richard,madagascar,30.4,Christian Rémi Richard,1190559088.0,Stub
Jean Louis Robinson,https://en.wikipedia.org/wiki/Jean_Louis_Robinson,madagascar,30.4,Jean Louis Robinson,1182009941.0,Stub
Albert Sylla,https://en.wikipedia.org/wiki/Albert_Sylla,madagascar,30.4,Albert Sylla,1242564754.0,C
Calvin Tsiebo,https://en.wikipedia.org/wiki/Calvin_Tsiebo,madagascar,30.4,Calvin Tsiebo,1191261046.0,Stub
Norbert Zafimahova,https://en.wikipedia.org/wiki/Norbert_Zafimahova,madagascar,30.4,Norbert Zafimahova,1245504666.0,Stub
Richard Chimwendo Banda,https://en.wikipedia.org/wiki/Richard_Chimwendo_Banda,malawi,19.8,Richard Chimwendo Banda,1250002793.0,Stub
Simplex Chithyola Banda,https://en.wikipedia.org/wiki/Simplex_Chithyola_Banda,malawi,19.8,Simplex Chithyola Banda,1228356805.0,Stub
Chakakala Chaziya,https://en.wikipedia.org/wiki/Chakakala_Chaziya,malawi,19.8,Chakakala Chaziya,1248616152.0,C
Hope Chisanu,https://en.wikipedia.org/wiki/Hope_Chisanu,malawi,19.8,Hope Chisanu,1240529226.0,Start
Boniface Kalindo,https://en.wikipedia.org/wiki/Boniface_Kalindo,malawi,19.8,Boniface Kalindo,1206836023.0,Stub
Samuel Kawale,https://en.wikipedia.org/wiki/Samuel_Kawale,malawi,19.8,Samuel Kawale,1201222030.0,Stub
Steve Mikaya,https://en.wikipedia.org/wiki/Steve_Mikaya,malawi,19.8,Steve Mikaya,1181752332.0,Stub
Attati Mpakati,https://en.wikipedia.org/wiki/Attati_Mpakati,malawi,19.8,Attati Mpakati,1244085456.0,Stub
Albert Muwalo,https://en.wikipedia.org/wiki/Albert_Muwalo,malawi,19.8,Albert Muwalo,1229063155.0,C
Titus Mvalo,https://en.wikipedia.org/wiki/Titus_Mvalo,malawi,19.8,Titus Mvalo,1228929938.0,Stub
Cornelius Mwalwanda,https://en.wikipedia.org/wiki/Cornelius_Mwalwanda,malawi,19.8,Cornelius Mwalwanda,1165970443.0,Start
Kingsely Namakhwa,https://en.wikipedia.org/wiki/Kingsely_Namakhwa,malawi,19.8,Kingsely Namakhwa,1064384238.0,Stub
Mary Shawa,https://en.wikipedia.org/wiki/Mary_Shawa,malawi,19.8,Mary Shawa,1212663981.0,C
James John Skinner,https://en.wikipedia.org/wiki/James_John_Skinner,malawi,19.8,James John Skinner,1247967982.0,C
John Tembo,https://en.wikipedia.org/wiki/John_Tembo,malawi,19.8,John Tembo,1227763229.0,C
Michael Usi,https://en.wikipedia.org/wiki/Michael_Usi,malawi,19.8,Michael Usi,1251044021.0,C
Abdullah CD,https://en.wikipedia.org/wiki/Abdullah_CD,malaysia,33.4,Abdullah CD,1244848097.0,Start
Abu Samah Mohd Kassim,https://en.wikipedia.org/wiki/Abu_Samah_Mohd_Kassim,malaysia,33.4,Abu Samah Mohd Kassim,1247356705.0,Stub
Ahmad Kamil Jaafar,https://en.wikipedia.org/wiki/Ahmad_Kamil_Jaafar,malaysia,33.4,Ahmad Kamil Jaafar,1243383117.0,Start
Ahmad Zaidi Adruce,https://en.wikipedia.org/wiki/Ahmad_Zaidi_Adruce,malaysia,33.4,Ahmad Zaidi Adruce,1240901693.0,C
Ajis Sitin,https://en.wikipedia.org/wiki/Ajis_Sitin,malaysia,33.4,Ajis Sitin,1242147160.0,Stub
Akmar Hisham,https://en.wikipedia.org/wiki/Akmar_Hisham,malaysia,33.4,Akmar Hisham,1241217403.0,C
Arifin Asgali,https://en.wikipedia.org/wiki/Arifin_Asgali,malaysia,33.4,Arifin Asgali,1246013371.0,Start
Assaffal P. Alian,https://en.wikipedia.org/wiki/Assaffal_P._Alian,malaysia,33.4,Assaffal P. Alian,1217649866.0,Start
Ationg Tituh,https://en.wikipedia.org/wiki/Ationg_Tituh,malaysia,33.4,Ationg Tituh,1249350341.0,C
Azam Kamaralzaman,https://en.wikipedia.org/wiki/Azam_Kamaralzaman,malaysia,33.4,Azam Kamaralzaman,1250251847.0,Stub
Azli Yusof,https://en.wikipedia.org/wiki/Azli_Yusof,malaysia,33.4,Azli Yusof,1247236590.0,C
Azmi Alang,https://en.wikipedia.org/wiki/Azmi_Alang,malaysia,33.4,Azmi Alang,1232728388.0,Stub
R. G. Balan,https://en.wikipedia.org/wiki/R._G._Balan,malaysia,33.4,R. G. Balan,1181678224.0,Start
Abdul Aziz bin Husain,https://en.wikipedia.org/wiki/Abdul_Aziz_bin_Husain,malaysia,33.4,Abdul Aziz bin Husain,1248516426.0,C
Bukhori Ghazali,https://en.wikipedia.org/wiki/Bukhori_Ghazali,malaysia,33.4,Bukhori Ghazali,1244373350.0,Stub
Chen Tien,https://en.wikipedia.org/wiki/Chen_Tien,malaysia,33.4,Chen Tien,1242594720.0,Start
Chin Peng,https://en.wikipedia.org/wiki/Chin_Peng,malaysia,33.4,Chin Peng,1249683366.0,B
Chong Ted Tsiung,https://en.wikipedia.org/wiki/Chong_Ted_Tsiung,malaysia,33.4,Chong Ted Tsiung,1219857937.0,Stub
Danyal Balagopal Abdullah,https://en.wikipedia.org/wiki/Danyal_Balagopal_Abdullah,malaysia,33.4,Danyal Balagopal Abdullah,1210596392.0,Start
Lily Eberwein,https://en.wikipedia.org/wiki/Lily_Eberwein,malaysia,33.4,Lily Eberwein,1250318582.0,C
