name,country,Population,revision_id,article_quality,Region,Region_Population
Emilija Stojmenova Duh,slovenia,2.1,1246237465.0,Start,SOUTHERN EUROPE,152.0
Patricija Šulin,slovenia,2.1,1188651207.0,Stub,SOUTHERN EUROPE,152.0
József Szakovics,slovenia,2.1,1237352671.0,Start,SOUTHERN EUROPE,152.0
Vilmos Tkálecz,slovenia,2.1,1212265925.0,Stub,SOUTHERN EUROPE,152.0
Ludvik Toplak,slovenia,2.1,1215540371.0,Start,SOUTHERN EUROPE,152.0
Asta Vrečko,slovenia,2.1,1239433404.0,Start,SOUTHERN EUROPE,152.0
Anton Fran Wagner,slovenia,2.1,1228384804.0,Stub,SOUTHERN EUROPE,152.0
Nestor Ghiro,solomon islands,0.8,1223783811.0,Stub,OCEANIA,45.0
John Dean Kuku,solomon islands,0.8,1146487474.0,Stub,OCEANIA,45.0
Doreen Kuper,solomon islands,0.8,1071176674.0,Start,OCEANIA,45.0
Eric Lawson (politician),solomon islands,0.8,1103173015.0,Start,OCEANIA,45.0
John Maneniaru,solomon islands,0.8,1224038513.0,Stub,OCEANIA,45.0
Andrew Manepora,solomon islands,0.8,1191281042.0,Stub,OCEANIA,45.0
Julian Moti,solomon islands,0.8,1220965405.0,C,OCEANIA,45.0
Bartholomew Parapolo,solomon islands,0.8,1222021153.0,Stub,OCEANIA,45.0
Daniel Suidani,solomon islands,0.8,1244108597.0,Start,OCEANIA,45.0
Anthony Veke,solomon islands,0.8,1249903984.0,Stub,OCEANIA,45.0
Joseph Waleanisia,solomon islands,0.8,1103157537.0,Stub,OCEANIA,45.0
Ajilon Jasper Nasiu,solomon islands,0.8,1221556312.0,Stub,OCEANIA,45.0
Hassan Adan Wadadid,somalia,18.1,1242398633.0,Start,EASTERN AFRICA,483.0
Mohamoud Diriye Abdi Joof,somalia,18.1,1171759998.0,Stub,EASTERN AFRICA,483.0
Abdillahi Fadal Iman,somalia,18.1,1108538185.0,Stub,EASTERN AFRICA,483.0
Ahmed Abdisalam Adan,somalia,18.1,1243727922.0,C,EASTERN AFRICA,483.0
Abukar Umar Adani,somalia,18.1,1195269235.0,Stub,EASTERN AFRICA,483.0
Abshir Aden Ferro,somalia,18.1,1249386156.0,C,EASTERN AFRICA,483.0
Aden Isaq Ahmed,somalia,18.1,1241124928.0,Start,EASTERN AFRICA,483.0
Abdulahi Ahmed Afrah,somalia,18.1,1062657842.0,Stub,EASTERN AFRICA,483.0
Abdirahman Ahmed,somalia,18.1,1024854466.0,Stub,EASTERN AFRICA,483.0
Abdullahi Mohamed Ali,somalia,18.1,1244290824.0,Start,EASTERN AFRICA,483.0
Awad Ahmed Ashareh,somalia,18.1,934134220.0,Stub,EASTERN AFRICA,483.0
Ali Abdi Aware,somalia,18.1,1238577757.0,Start,EASTERN AFRICA,483.0
Abdurahman Abdullahi Baadiyow,somalia,18.1,1226329759.0,Start,EASTERN AFRICA,483.0
Balal Mohamed Osman,somalia,18.1,1229646022.0,Stub,EASTERN AFRICA,483.0
Bashir Bililiqo,somalia,18.1,,,EASTERN AFRICA,483.0
Hussein Hagi Bood,somalia,18.1,1106104619.0,Stub,EASTERN AFRICA,483.0
Abdi Hassan Buni,somalia,18.1,1186251111.0,Start,EASTERN AFRICA,483.0
Abdikarin Dahir,somalia,18.1,1240850209.0,Stub,EASTERN AFRICA,483.0
Abdikarim Dhaaye,somalia,18.1,1177315930.0,Stub,EASTERN AFRICA,483.0
Ali Dhere,somalia,18.1,1238211507.0,Stub,EASTERN AFRICA,483.0
Djama Ali Moussa,somalia,18.1,1242429887.0,Stub,EASTERN AFRICA,483.0
Ahmed Farah Dualeh,somalia,18.1,1231104858.0,Start,EASTERN AFRICA,483.0
Mohamed Omar Dubad,somalia,18.1,1138175757.0,Start,EASTERN AFRICA,483.0
Osman Dubbe,somalia,18.1,1167452006.0,Start,EASTERN AFRICA,483.0
Mohamed Ali Facaye,somalia,18.1,1183837827.0,Stub,EASTERN AFRICA,483.0
Abdulcadir Gabeire Farah,somalia,18.1,1127388256.0,C,EASTERN AFRICA,483.0
Abdulrahim Abby Farah,somalia,18.1,1233766067.0,C,EASTERN AFRICA,483.0
Ahmed Moalim Fiqi,somalia,18.1,1232330437.0,Start,EASTERN AFRICA,483.0
Mohamud Abdi Gaab,somalia,18.1,1250648846.0,Stub,EASTERN AFRICA,483.0
Ahmed Gacmayare,somalia,18.1,1154853671.0,Stub,EASTERN AFRICA,483.0
Garaad Abdulahi Garaad Soofe,somalia,18.1,1185995272.0,Start,EASTERN AFRICA,483.0
Garad Adan Bin Kooshin,somalia,18.1,1225232336.0,C,EASTERN AFRICA,483.0
Jama Mohamed Ghalib,somalia,18.1,1250294464.0,Start,EASTERN AFRICA,483.0
Draft:Guled Bihi Abdi,somalia,18.1,1241700679.0,Stub,EASTERN AFRICA,483.0
Ibraahim Guure,somalia,18.1,1243240858.0,Stub,EASTERN AFRICA,483.0
Yusuf Ahmed Hagar Dabageed,somalia,18.1,1188398539.0,Start,EASTERN AFRICA,483.0
Zakaria Mohamed Haji-Abdi,somalia,18.1,1205851984.0,Start,EASTERN AFRICA,483.0
Hassan Nur Elmi,somalia,18.1,1229588066.0,Stub,EASTERN AFRICA,483.0
Mohamed Ali Hassan,somalia,18.1,1158685492.0,Stub,EASTERN AFRICA,483.0
Sadak Omar Hassan,somalia,18.1,1218256927.0,Start,EASTERN AFRICA,483.0
Ali Yusuf Hosh,somalia,18.1,1235398629.0,Stub,EASTERN AFRICA,483.0
Abdirahman Haji Aden Ibbi,somalia,18.1,1223694493.0,Stub,EASTERN AFRICA,483.0
Hanifa Mohamed Ibrahim,somalia,18.1,1233626945.0,Stub,EASTERN AFRICA,483.0
Ibrahim Artan Ismail,somalia,18.1,1243243246.0,Stub,EASTERN AFRICA,483.0
Mohamed Sheikh Ismail,somalia,18.1,1009328790.0,Start,EASTERN AFRICA,483.0
Yusuf Mohamed Ismail,somalia,18.1,1217119391.0,Start,EASTERN AFRICA,483.0
Abdihamid Sheikh Abdisalam Isse,somalia,18.1,1211653922.0,Stub,EASTERN AFRICA,483.0
Ahmed Sheikh Jama,somalia,18.1,1241971490.0,Stub,EASTERN AFRICA,483.0
Bashir Mohamed Jama,somalia,18.1,1236987408.0,Start,EASTERN AFRICA,483.0
Farah Ali Jama,somalia,18.1,1217078017.0,Start,EASTERN AFRICA,483.0
Abdirahman Janaqow,somalia,18.1,1202660894.0,Start,EASTERN AFRICA,483.0
Abdirizak Jurile,somalia,18.1,1220585287.0,Start,EASTERN AFRICA,483.0
Muna Khalif,somalia,18.1,1240386667.0,Start,EASTERN AFRICA,483.0
Mohammed Awale Liban,somalia,18.1,1251008544.0,Start,EASTERN AFRICA,483.0
Abdihakim Luqman,somalia,18.1,1236505010.0,Stub,EASTERN AFRICA,483.0
Maslah Mohammed Siad Barre,somalia,18.1,1246397242.0,Start,EASTERN AFRICA,483.0
Hassan Moalim,somalia,18.1,1223156433.0,Stub,EASTERN AFRICA,483.0
Mohamed Ahmed Sheikh Ali,somalia,18.1,1226025037.0,Stub,EASTERN AFRICA,483.0
Abdinur Sheikh Mohamed,somalia,18.1,1048396818.0,Stub,EASTERN AFRICA,483.0
Mohamud Sayid Aden,somalia,18.1,1244503224.0,Stub,EASTERN AFRICA,483.0
Muḥammad ibn 'Abdallāh Hassan,somalia,18.1,1250974504.0,C,EASTERN AFRICA,483.0
Gobsan Muhumed,somalia,18.1,1243657457.0,Stub,EASTERN AFRICA,483.0
Abdullahi Mohamed Nur,somalia,18.1,1249185426.0,Stub,EASTERN AFRICA,483.0
Haji Ibrahim Nur,somalia,18.1,1089443067.0,Stub,EASTERN AFRICA,483.0
Mohamed Ali Nur,somalia,18.1,1173362453.0,GA,EASTERN AFRICA,483.0
Abdilqadir Ali Omar,somalia,18.1,1249795421.0,Stub,EASTERN AFRICA,483.0
Daud Mohamed Omar,somalia,18.1,1238075905.0,Start,EASTERN AFRICA,483.0
Mustafa Mohammed Omar,somalia,18.1,1246360389.0,Start,EASTERN AFRICA,483.0
Abdirahman Dahir Osman,somalia,18.1,975462878.0,Stub,EASTERN AFRICA,483.0
Djama Rabile Ghod,somalia,18.1,1185856641.0,Start,EASTERN AFRICA,483.0
Said Mohamed Rage,somalia,18.1,1220698202.0,Stub,EASTERN AFRICA,483.0
Abdulkadir Sheikh Sakhawudeen,somalia,18.1,1249819962.0,Stub,EASTERN AFRICA,483.0
Yusuf Osman Samatar,somalia,18.1,1180587249.0,GA,EASTERN AFRICA,483.0
Mohamed Adan Saqadhi,somalia,18.1,1214578040.0,Stub,EASTERN AFRICA,483.0
Aden Saran-Sor,somalia,18.1,919377968.0,Stub,EASTERN AFRICA,483.0
Ali Sheegow,somalia,18.1,1175813709.0,Stub,EASTERN AFRICA,483.0
Said Hassan Shire,somalia,18.1,1191019702.0,Stub,EASTERN AFRICA,483.0
Mohamud Siraji,somalia,18.1,1232856605.0,C,EASTERN AFRICA,483.0
Hawo Tako,somalia,18.1,1244646660.0,Stub,EASTERN AFRICA,483.0
Khalif Mumin Tohow,somalia,18.1,1171423321.0,Start,EASTERN AFRICA,483.0
Omar Ismail Waberi,somalia,18.1,1250970128.0,Stub,EASTERN AFRICA,483.0
Deeq Sulaiman Yusuf,somalia,18.1,977166270.0,Start,EASTERN AFRICA,483.0
Abdilahi Husein Iman Darawal,somalia,18.1,1171760173.0,Stub,EASTERN AFRICA,483.0
Abdirahim Ali Ismail,somalia,18.1,1189471410.0,Stub,EASTERN AFRICA,483.0
Mohamed Yusuf Abdirahman,somalia,18.1,1056374599.0,Stub,EASTERN AFRICA,483.0
Abdullahi Abdi Omar,somalia,18.1,1167729311.0,Stub,EASTERN AFRICA,483.0
Ahmed Aw Dahir,somalia,18.1,1062918876.0,Start,EASTERN AFRICA,483.0
Mohammed Ahmed Alin,somalia,18.1,1163226753.0,Stub,EASTERN AFRICA,483.0
Buurmadow,somalia,18.1,1249135870.0,Start,EASTERN AFRICA,483.0
Mohamed Abdi Dhinbil,somalia,18.1,1186067971.0,Stub,EASTERN AFRICA,483.0
Abdikarim Adan Haji Diriye,somalia,18.1,1211158919.0,Stub,EASTERN AFRICA,483.0
Ahmed Mohamed Gulaid,somalia,18.1,1250852543.0,Stub,EASTERN AFRICA,483.0
Dayib Gurey,somalia,18.1,1230707703.0,Stub,EASTERN AFRICA,483.0
Suleiman Hassan Haddi,somalia,18.1,1080321751.0,Stub,EASTERN AFRICA,483.0
Abdiaziz Hussein Hassan,somalia,18.1,1050666572.0,Stub,EASTERN AFRICA,483.0
Hersi Ali Haji Hassan,somalia,18.1,1246274637.0,Start,EASTERN AFRICA,483.0
Abdiqani Mohamoud Jidhe,somalia,18.1,1249819942.0,Stub,EASTERN AFRICA,483.0
Mohamed Hussein Jama,somalia,18.1,1187600994.0,Stub,EASTERN AFRICA,483.0
Nafisat Yusuf Mohammed,somalia,18.1,1013484175.0,Start,EASTERN AFRICA,483.0
Ismail Haji Nour,somalia,18.1,1243384984.0,Stub,EASTERN AFRICA,483.0
Osman Saleban Jama,somalia,18.1,1073933365.0,Start,EASTERN AFRICA,483.0
Jibrell Ali Salad,somalia,18.1,1086444472.0,Start,EASTERN AFRICA,483.0
Faysal Ali Warabe,somalia,18.1,1245565775.0,C,EASTERN AFRICA,483.0
Dulton Adams,south africa,60.7,1159756311.0,Stub,SOUTHERN AFRICA,70.0
Bongani Baloyi,south africa,60.7,1244353459.0,C,SOUTHERN AFRICA,70.0
Japie Basson,south africa,60.7,1216786719.0,Start,SOUTHERN AFRICA,70.0
Christiaan Frederik Beyers,south africa,60.7,1246853229.0,GA,SOUTHERN AFRICA,70.0
Bongani Bongo,south africa,60.7,1241954393.0,C,SOUTHERN AFRICA,70.0
Shaun Byneveldt,south africa,60.7,1226295703.0,Stub,SOUTHERN AFRICA,70.0
Marshall Campbell,south africa,60.7,1245674826.0,Start,SOUTHERN AFRICA,70.0
Badih Chaaban,south africa,60.7,1227519178.0,Start,SOUTHERN AFRICA,70.0
Geoffrey Cronjé,south africa,60.7,1243421353.0,Stub,SOUTHERN AFRICA,70.0
Rowan Cronjé,south africa,60.7,1248935419.0,C,SOUTHERN AFRICA,70.0
David Dichaba,south africa,60.7,1174702820.0,Stub,SOUTHERN AFRICA,70.0
Cathy Dlamini,south africa,60.7,1235566176.0,Start,SOUTHERN AFRICA,70.0
Nhlanhla Lux,south africa,60.7,1210051518.0,Stub,SOUTHERN AFRICA,70.0
Stephanus Jacobus du Toit,south africa,60.7,1250244949.0,GA,SOUTHERN AFRICA,70.0
Elijah Mdolomba,south africa,60.7,1157964376.0,Stub,SOUTHERN AFRICA,70.0
Jennifer Ferguson,south africa,60.7,1217966345.0,Start,SOUTHERN AFRICA,70.0
Frederick Smith (South African politician),south africa,60.7,1236955193.0,Stub,SOUTHERN AFRICA,70.0
Benjamin Greenacre,south africa,60.7,1246187242.0,Stub,SOUTHERN AFRICA,70.0
Owen Horwood,south africa,60.7,1219703595.0,Start,SOUTHERN AFRICA,70.0
Danie Hough,south africa,60.7,1139511588.0,Stub,SOUTHERN AFRICA,70.0
Henry Charles Hull,south africa,60.7,1249976624.0,B,SOUTHERN AFRICA,70.0
Davidson Don Tengo Jabavu,south africa,60.7,1186373019.0,Start,SOUTHERN AFRICA,70.0
John William Jagger,south africa,60.7,1164884865.0,Start,SOUTHERN AFRICA,70.0
Christina Jasson,south africa,60.7,1247391424.0,Start,SOUTHERN AFRICA,70.0
Makhosi Khoza,south africa,60.7,1247585467.0,C,SOUTHERN AFRICA,70.0
Joel Krige,south africa,60.7,1228754883.0,Stub,SOUTHERN AFRICA,70.0
Johannes Christoffel Krogh,south africa,60.7,1184919356.0,Start,SOUTHERN AFRICA,70.0
Dawid Kruiper,south africa,60.7,1249791603.0,Start,SOUTHERN AFRICA,70.0
Cornelis Jacobus Langenhoven,south africa,60.7,1244010267.0,C,SOUTHERN AFRICA,70.0
Louis le Grange,south africa,60.7,1236638243.0,Start,SOUTHERN AFRICA,70.0
Maruping Lekwene,south africa,60.7,1233190748.0,Start,SOUTHERN AFRICA,70.0
Lindiwe Mabuza,south africa,60.7,1242817853.0,C,SOUTHERN AFRICA,70.0
Elizabeth Mafekeng,south africa,60.7,1247393179.0,C,SOUTHERN AFRICA,70.0
Mmusi Maimane,south africa,60.7,1241103024.0,GA,SOUTHERN AFRICA,70.0
Geoff Makhubo,south africa,60.7,1225679410.0,Start,SOUTHERN AFRICA,70.0
Mabel Malherbe,south africa,60.7,1246187297.0,Start,SOUTHERN AFRICA,70.0
Neo Maneng,south africa,60.7,1233538182.0,Stub,SOUTHERN AFRICA,70.0
Themba Maseko,south africa,60.7,1246257695.0,C,SOUTHERN AFRICA,70.0
Bandile Masuku,south africa,60.7,1209123522.0,C,SOUTHERN AFRICA,70.0
Qaqambile Matanzima,south africa,60.7,1244192469.0,C,SOUTHERN AFRICA,70.0
Khayelihle Mathaba,south africa,60.7,1084880305.0,Stub,SOUTHERN AFRICA,70.0
Thabo Mbeki,south africa,60.7,1249110529.0,GA,SOUTHERN AFRICA,70.0
Graham McIntosh,south africa,60.7,1229441400.0,C,SOUTHERN AFRICA,70.0
Ntombi Mekgwe,south africa,60.7,1229205346.0,GA,SOUTHERN AFRICA,70.0
Jan Meyer,south africa,60.7,1236955214.0,B,SOUTHERN AFRICA,70.0
Clarence Mini,south africa,60.7,1247395705.0,C,SOUTHERN AFRICA,70.0
David Mkhwanazi,south africa,60.7,1247715431.0,C,SOUTHERN AFRICA,70.0
Wilton Mkwayi,south africa,60.7,1247400130.0,C,SOUTHERN AFRICA,70.0
Zwakele Mncwango,south africa,60.7,1244193047.0,C,SOUTHERN AFRICA,70.0
Khethiwe Moeketsi,south africa,60.7,1241959402.0,Start,SOUTHERN AFRICA,70.0
Silas Molema,south africa,60.7,1087407617.0,Start,SOUTHERN AFRICA,70.0
John Moodey,south africa,60.7,1229524202.0,C,SOUTHERN AFRICA,70.0
Frederick Moor,south africa,60.7,1161587837.0,Start,SOUTHERN AFRICA,70.0
Viola Motsumi,south africa,60.7,1233386142.0,Start,SOUTHERN AFRICA,70.0
Dali Mpofu,south africa,60.7,1244979306.0,B,SOUTHERN AFRICA,70.0
Mpumi Mpofu,south africa,60.7,1217400914.0,Stub,SOUTHERN AFRICA,70.0
Bongani Msomi,south africa,60.7,1168741905.0,Stub,SOUTHERN AFRICA,70.0
Sankie Mthembi-Mahanyele,south africa,60.7,1247392190.0,C,SOUTHERN AFRICA,70.0
Jay Naidoo,south africa,60.7,1250478359.0,C,SOUTHERN AFRICA,70.0
Prema Naidoo,south africa,60.7,1247392973.0,Start,SOUTHERN AFRICA,70.0
Sister Bernard Ncube,south africa,60.7,1247392980.0,C,SOUTHERN AFRICA,70.0
Mandla Nkomfe,south africa,60.7,1146001817.0,C,SOUTHERN AFRICA,70.0
Sibongile Nkomo,south africa,60.7,1158222491.0,Stub,SOUTHERN AFRICA,70.0
Thami Ntuli,south africa,60.7,1247658777.0,Start,SOUTHERN AFRICA,70.0
Stafford Parker,south africa,60.7,1228912274.0,Start,SOUTHERN AFRICA,70.0
Penny Penny,south africa,60.7,1242734407.0,Start,SOUTHERN AFRICA,70.0
Rebecca Phaladi-Digamela,south africa,60.7,1135223262.0,Start,SOUTHERN AFRICA,70.0
Pieter Gysbert Noodt,south africa,60.7,975860917.0,Stub,SOUTHERN AFRICA,70.0
Amichand Rajbansi,south africa,60.7,1246417697.0,C,SOUTHERN AFRICA,70.0
JN Reddy (politician),south africa,60.7,1244194513.0,GA,SOUTHERN AFRICA,70.0
Zamani Saul,south africa,60.7,1212693522.0,Start,SOUTHERN AFRICA,70.0
Helen Sauls-August,south africa,60.7,1244192570.0,Stub,SOUTHERN AFRICA,70.0
Charles Saunders (colonial administrator),south africa,60.7,1247585508.0,Start,SOUTHERN AFRICA,70.0
Floyd Shivambu,south africa,60.7,1246002695.0,GA,SOUTHERN AFRICA,70.0
Archie Sibeko,south africa,60.7,1182859312.0,C,SOUTHERN AFRICA,70.0
Letitia Sibeko,south africa,60.7,1247394828.0,Start,SOUTHERN AFRICA,70.0
Edward Philip Solomon,south africa,60.7,1232021267.0,Start,SOUTHERN AFRICA,70.0
Max Sonnenberg,south africa,60.7,1219861485.0,Start,SOUTHERN AFRICA,70.0
Walter Stanford,south africa,60.7,1236955401.0,C,SOUTHERN AFRICA,70.0
Richard Stuttaford,south africa,60.7,1233145063.0,Start,SOUTHERN AFRICA,70.0
Michael Tellinger,south africa,60.7,1177406709.0,Start,SOUTHERN AFRICA,70.0
Thulasizwe Thomo,south africa,60.7,1242055258.0,Start,SOUTHERN AFRICA,70.0
Moses Twebe,south africa,60.7,1084874768.0,Stub,SOUTHERN AFRICA,70.0
Andries Waterboer,south africa,60.7,1231371989.0,Start,SOUTHERN AFRICA,70.0
Nicolaas Waterboer,south africa,60.7,1215486445.0,Start,SOUTHERN AFRICA,70.0
Alan Winde,south africa,60.7,1235103533.0,GA,SOUTHERN AFRICA,70.0
An Kyung-duk,southkorea,51.4,1215785399.0,Start,,
Bae Deok-kwang,southkorea,51.4,1210762609.0,Stub,,
Cha Myong-jin,southkorea,51.4,1248053978.0,GA,,
Chang Jung-sook,southkorea,51.4,1211885011.0,C,,
Chang Sŏng-man,southkorea,51.4,1211885084.0,C,,
Cho Jeong-sik,southkorea,51.4,1248055796.0,C,,
Choi Bae-geun,southkorea,51.4,1248055386.0,C,,
Choi Gyung-hwan,southkorea,51.4,1211890387.0,C,,
Choi Hye-young,southkorea,51.4,1248055430.0,C,,
Choi Jong-won,southkorea,51.4,1243716877.0,C,,
Choi Sae-hwang,southkorea,51.4,1170460727.0,Start,,
Chun Yung-woo,southkorea,51.4,1211894746.0,Stub,,
Chung Woon-chun,southkorea,51.4,1248054380.0,GA,,
Ha Tae-keung,southkorea,51.4,1242619974.0,C,,
Han Sun-kyo,southkorea,51.4,1248054350.0,GA,,
Hong Moon-jong,southkorea,51.4,1228163146.0,Start,,
Hwang Young-cheul,southkorea,51.4,1212684775.0,Start,,
Hwangbo Seung-hee,southkorea,51.4,1248060797.0,GA,,
Jang Kyung-tae,southkorea,51.4,1248060371.0,C,,
Jang Sung-min,southkorea,51.4,1248053120.0,Start,,
Jang Tae-wan,southkorea,51.4,1248685977.0,Start,,
Jee Man-won,southkorea,51.4,1214758329.0,Stub,,
Jeon Kwang-hoon,southkorea,51.4,1251039331.0,C,,
Jeong Seung-hwa,southkorea,51.4,1249809187.0,Start,,
Kang Sung-hee (politician),southkorea,51.4,1212134475.0,Start,,
Kang Yong-suk,southkorea,51.4,1211216893.0,C,,
Kim Choong-soo,southkorea,51.4,1210984562.0,C,,
Kim Eun-hye (politician),southkorea,51.4,1248060805.0,GA,,
Kim Hyung-shik,southkorea,51.4,1248054490.0,C,,
Kim Jae-yeon (politician),southkorea,51.4,1250111695.0,C,,
Kim Jong-hoe,southkorea,51.4,1248054399.0,Stub,,
Kim Jong-hwan (military officer),southkorea,51.4,1214762134.0,Stub,,
Kim Joon-kyo,southkorea,51.4,1248054262.0,C,,
Kim Jung-hwa (politician),southkorea,51.4,1212149322.0,Start,,
Kim Nam-kuk,southkorea,51.4,1248055448.0,GA,,
Kim Se-jin (politician),southkorea,51.4,1216840135.0,Stub,,
"Kim Seon-dong (politician, born 1967)",southkorea,51.4,1248491631.0,Start,,
Kim Woong,southkorea,51.4,1248060762.0,GA,,
"Kim Young-bae (politician, born 1967)",southkorea,51.4,1248248014.0,C,,
Yun-Tae Kim,southkorea,51.4,1210823326.0,Start,,
Koo Yun-cheol,southkorea,51.4,1212159657.0,C,,
Kook Jong-nam,southkorea,51.4,1228800740.0,Stub,,
Kwak Sang-hoon,southkorea,51.4,1245683465.0,Stub,,
Kweon Seong-dong,southkorea,51.4,1219159232.0,C,,
Lee Baek-yun,southkorea,51.4,1212261224.0,Start,,
Lee Cha-su,southkorea,51.4,1212685987.0,Stub,,
Lee In-je,southkorea,51.4,1248052580.0,Start,,
Lee Jung-woo,southkorea,51.4,1212529450.0,Stub,,
Lee Keun-shik,southkorea,51.4,1248055313.0,Start,,
Lee Sang-kyu,southkorea,51.4,1212686631.0,GA,,
Lee Tae-bok,southkorea,51.4,1238348498.0,Stub,,
Min Jong-gi,southkorea,51.4,1242905318.0,Stub,,
Moon Sung-hyun (politician),southkorea,51.4,1237353584.0,Stub,,
Moon Sung-keun,southkorea,51.4,1241282811.0,C,,
Noh Hyeong-ouk,southkorea,51.4,1212687617.0,C,,
Oh Gi-hyoung,southkorea,51.4,1248063346.0,Start,,
Oh Shin-hwan,southkorea,51.4,1215046755.0,GA,,
Pak Tongjin,southkorea,51.4,1209936561.0,Stub,,
Park Jong-sun,southkorea,51.4,1203429219.0,Stub,,
Park Joo-hyun (politician),southkorea,51.4,1212681216.0,Start,,
Park Ju-won (politician),southkorea,51.4,1239331399.0,Start,,
Park Jun-young (government official),southkorea,51.4,1212688133.0,Start,,
Park Kwang-on,southkorea,51.4,1248053988.0,GA,,
Park Myung-keun,southkorea,51.4,1212688343.0,Start,,
Seonu Hwi,southkorea,51.4,1235438354.0,C,,
Shin Jeong-yil,southkorea,51.4,1227149477.0,C,,
Shin Seong-il,southkorea,51.4,1234392094.0,C,,
Song Ja,southkorea,51.4,1210545243.0,Start,,
Song Ki-seok,southkorea,51.4,1248053538.0,Start,,
Song Young-jin,southkorea,51.4,1197352077.0,Stub,,
Won Sehun,southkorea,51.4,1218114176.0,Start,,
Woo Hee-jong,southkorea,51.4,1248055379.0,Stub,,
Yeo Sang-kyoo,southkorea,51.4,1248054287.0,C,,
Yun Chi-chang,southkorea,51.4,1214785611.0,Stub,,
Yun Hee-suk,southkorea,51.4,1248060366.0,B,,
Yun Il-seon,southkorea,51.4,1221352139.0,Start,,
Yun So-ha,southkorea,51.4,1214500724.0,Start,,
Yun Young-sun (minister),southkorea,51.4,1214785975.0,Stub,,
Anisia Achieng,south sudan,11.1,1223223050.0,Start,EASTERN AFRICA,483.0
Elizabeth Acuei Yol,south sudan,11.1,1219648005.0,Start,EASTERN AFRICA,483.0
Wol Akec Akol,south sudan,11.1,1093916563.0,Stub,EASTERN AFRICA,483.0
Mayol Kur Akuei,south sudan,11.1,1213647572.0,Stub,EASTERN AFRICA,483.0
Alfred Futiyo Karaba,south sudan,11.1,1225251895.0,Stub,EASTERN AFRICA,483.0
Jacob Aligo,south sudan,11.1,1178261933.0,Stub,EASTERN AFRICA,483.0
Michael Lado Allah-Jabu,south sudan,11.1,1215107662.0,Start,EASTERN AFRICA,483.0
Augustino Kiri Gwolo,south sudan,11.1,1229325134.0,Start,EASTERN AFRICA,483.0
Paul Malong Awan,south sudan,11.1,1233385951.0,C,EASTERN AFRICA,483.0
Joseph Bakosoro,south sudan,11.1,1189798127.0,Start,EASTERN AFRICA,483.0
Tito Biel,south sudan,11.1,1055829953.0,Start,EASTERN AFRICA,483.0
Joseph Bol Chan,south sudan,11.1,1195579149.0,Stub,EASTERN AFRICA,483.0
Abraham Makoi Bol,south sudan,11.1,1187621034.0,Stub,EASTERN AFRICA,483.0
Bona Malwal,south sudan,11.1,1235651454.0,GA,EASTERN AFRICA,483.0
Peter Cirillo,south sudan,11.1,1233240748.0,Stub,EASTERN AFRICA,483.0
Cirino Hiteng Ofuho,south sudan,11.1,1173314826.0,Start,EASTERN AFRICA,483.0
Deng Deng Akuei,south sudan,11.1,1175265686.0,Stub,EASTERN AFRICA,483.0
William Deng Nhial,south sudan,11.1,1229366536.0,C,EASTERN AFRICA,483.0
Aldo Deng,south sudan,11.1,1238472619.0,Start,EASTERN AFRICA,483.0
Ronald Ruai Deng,south sudan,11.1,919609685.0,Stub,EASTERN AFRICA,483.0
Teker Riek Dong,south sudan,11.1,918811425.0,Stub,EASTERN AFRICA,483.0
John Malish Dujuk,south sudan,11.1,1146507746.0,Stub,EASTERN AFRICA,483.0
George Echom,south sudan,11.1,1119848234.0,Start,EASTERN AFRICA,483.0
Jacob Kuwinsuk Gale,south sudan,11.1,1108503934.0,Stub,EASTERN AFRICA,483.0
Naphtali Hassan Gale,south sudan,11.1,1233313021.0,Stub,EASTERN AFRICA,483.0
Joseph Garang,south sudan,11.1,1119716991.0,Start,EASTERN AFRICA,483.0
Isaac Cleto Hassan,south sudan,11.1,1235672248.0,Stub,EASTERN AFRICA,483.0
Sarah Cleto Hassan,south sudan,11.1,1220786528.0,Start,EASTERN AFRICA,483.0
Moro Isaac Jenesio,south sudan,11.1,1218075053.0,C,EASTERN AFRICA,483.0
Jieng Council of Elders,south sudan,11.1,1234296589.0,Start,EASTERN AFRICA,483.0
George Kongor Arop,south sudan,11.1,1249045192.0,Stub,EASTERN AFRICA,483.0
Baba Medan Konya,south sudan,11.1,919549108.0,Stub,EASTERN AFRICA,483.0
Abudhok Ayang Kur,south sudan,11.1,1167584381.0,Stub,EASTERN AFRICA,483.0
Alex Latio Elia,south sudan,11.1,1219357849.0,Stub,EASTERN AFRICA,483.0
Natisio Loluke,south sudan,11.1,1133325629.0,Stub,EASTERN AFRICA,483.0
Martin Elia Lomuro,south sudan,11.1,1159039404.0,Start,EASTERN AFRICA,483.0
Joseph Lual Acuil,south sudan,11.1,1063289231.0,Start,EASTERN AFRICA,483.0
Luigi Adwok,south sudan,11.1,1171543658.0,GA,EASTERN AFRICA,483.0
Mabior Garang De-Mabior,south sudan,11.1,1250608232.0,Start,EASTERN AFRICA,483.0
Rin Tuec,south sudan,11.1,1192898844.0,Stub,EASTERN AFRICA,483.0
Moses Kacoul Machar,south sudan,11.1,1151274280.0,Stub,EASTERN AFRICA,483.0
Manasseh Magok,south sudan,11.1,1217520697.0,Stub,EASTERN AFRICA,483.0
Simon Mijok Majak,south sudan,11.1,1250096002.0,Stub,EASTERN AFRICA,483.0
