title,page_id,lastrevid,talkid,length,url,watched,watchers
Lee White (conservationist),72175435,1186832805,72198266,4391.0,https://en.wikipedia.org/wiki/Lee_White_(conservationist),,
Amie Bojang-Sissoho,67385608,1237362851,67450642,4381.0,https://en.wikipedia.org/wiki/Amie_Bojang-Sissoho,,
Abdoulie Bojang,53425916,1233734473,53485116,3400.0,https://en.wikipedia.org/wiki/Abdoulie_Bojang,,
Buba Samura,70416811,1244830184,70911601,736.0,https://en.wikipedia.org/wiki/Buba_Samura,,
Mai Fatty,53429944,1151066074,53485592,3103.0,https://en.wikipedia.org/wiki/Mai_Fatty,,
Modou Bamba Gaye,53436248,1151065994,53485650,1904.0,https://en.wikipedia.org/wiki/Modou_Bamba_Gaye,,
Amadou Scattred Janneh,36517096,1214288012,36520459,7534.0,https://en.wikipedia.org/wiki/Amadou_Scattred_Janneh,,
Fabakary Jatta,3289542,1248653384,6409570,6962.0,https://en.wikipedia.org/wiki/Fabakary_Jatta,,
Dawda Jawara,475680,1248194414,579777,44253.0,https://en.wikipedia.org/wiki/Dawda_Jawara,,38.0
Joseph Henry Joof,36231155,1243508400,36231157,1684.0,https://en.wikipedia.org/wiki/Joseph_Henry_Joof,,
Ajaaratou Satang Jow,71200387,1175733791,71230860,930.0,https://en.wikipedia.org/wiki/Ajaaratou_Satang_Jow,,
Kunda Kamara,70416683,1244830178,70914059,1649.0,https://en.wikipedia.org/wiki/Kunda_Kamara,,
Fatou Sanyang Kinteh,67225682,1247250306,67225702,6179.0,https://en.wikipedia.org/wiki/Fatou_Sanyang_Kinteh,,
Muhammed Magassy,53890038,1151065996,53940223,2521.0,https://en.wikipedia.org/wiki/Muhammed_Magassy,,
Alieu Badara Njie,45471358,1249462265,52394473,4330.0,https://en.wikipedia.org/wiki/Alieu_Badara_Njie,,
Momodou Sabally,62140105,1243625627,62142758,4807.0,https://en.wikipedia.org/wiki/Momodou_Sabally,,
Lamin Saine,53413808,1137915624,53417587,5521.0,https://en.wikipedia.org/wiki/Lamin_Saine,,
Pap Cheyassin Secka,36231001,1247083871,36231012,7868.0,https://en.wikipedia.org/wiki/Pap_Cheyassin_Secka,,
Alieu Badara Saja Taal,42499736,1247050844,52365740,3274.0,https://en.wikipedia.org/wiki/Alieu_Badara_Saja_Taal,,
Werner E. Ablaß,36177058,1242018201,36177097,4546.0,https://en.wikipedia.org/wiki/Werner_E._Abla%C3%9F,,
Shqiprim Arifi,67248941,1245996635,67252468,6125.0,https://en.wikipedia.org/wiki/Shqiprim_Arifi,,
Lena Arnoldt,75392531,1228301192,75392547,6653.0,https://en.wikipedia.org/wiki/Lena_Arnoldt,,
Rudolf Bahro,440245,1246514462,7156265,28882.0,https://en.wikipedia.org/wiki/Rudolf_Bahro,,
Otto Ballerstedt,42119920,1189113633,52510365,6810.0,https://en.wikipedia.org/wiki/Otto_Ballerstedt,,
Bruno Baum,64690108,1245092447,64695392,6990.0,https://en.wikipedia.org/wiki/Bruno_Baum,,
Karl Theodor Bayrhoffer,5173010,1137678089,10666541,8719.0,https://en.wikipedia.org/wiki/Karl_Theodor_Bayrhoffer,,
Otto Beck,45268834,1226154964,52544543,2918.0,https://en.wikipedia.org/wiki/Otto_Beck,,
Gerhard Besier,23435274,1248500772,24267988,8204.0,https://en.wikipedia.org/wiki/Gerhard_Besier,,
Georg von Blumenthal,15139131,1243051498,16172691,7756.0,https://en.wikipedia.org/wiki/Georg_von_Blumenthal,,
Johann Christian von Boyneburg,34279224,1249921858,36225278,1692.0,https://en.wikipedia.org/wiki/Johann_Christian_von_Boyneburg,,
Torben Braga,77382621,1248547868,77382696,6058.0,https://en.wikipedia.org/wiki/Torben_Braga,,
Ignatz Bubis,612566,1191575496,7507293,6830.0,https://en.wikipedia.org/wiki/Ignatz_Bubis,,
Wolf-Michael Catenhusen,76621647,1239972537,None,6621.0,https://en.wikipedia.org/wiki/Wolf-Michael_Catenhusen,,
John Ehret,40897765,1237258272,40900976,3050.0,https://en.wikipedia.org/wiki/John_Ehret,,
Dieter Engels,35347497,1165387534,35348946,2320.0,https://en.wikipedia.org/wiki/Dieter_Engels,,
Christian Wilhelm Karl Ewald,36151221,1226174343,36407510,936.0,https://en.wikipedia.org/wiki/Christian_Wilhelm_Karl_Ewald,,82.0
Christian August von Eyben,50996259,1150862730,52528450,2897.0,https://en.wikipedia.org/wiki/Christian_August_von_Eyben,,
Georg Fein,31265616,1222221753,36440674,6777.0,https://en.wikipedia.org/wiki/Georg_Fein,,
Heinrich Fleißner,35273677,1069865479,52463049,4270.0,https://en.wikipedia.org/wiki/Heinrich_Flei%C3%9Fner,,
Winfried Fockenberg,76989633,1225418442,76989636,2213.0,https://en.wikipedia.org/wiki/Winfried_Fockenberg,,
Friedrich Johannes Frommann,66108652,1093387022,66108668,3775.0,https://en.wikipedia.org/wiki/Friedrich_Johannes_Frommann,,
Paul Fugger von Kirchberg und Weißenhorn,29343651,1251055361,36226637,934.0,https://en.wikipedia.org/wiki/Paul_Fugger_von_Kirchberg_und_Wei%C3%9Fenhorn,,
Günter Gaus,61340295,1246337794,61343529,42832.0,https://en.wikipedia.org/wiki/G%C3%BCnter_Gaus,,
Friedrich von Gentz,2143613,1248790750,3719101,19762.0,https://en.wikipedia.org/wiki/Friedrich_von_Gentz,,
Carl Heinrich Wilhelm Hagen,30779489,1226188291,35825084,734.0,https://en.wikipedia.org/wiki/Carl_Heinrich_Wilhelm_Hagen,,
Gert Haller,27109263,1068252041,27109270,893.0,https://en.wikipedia.org/wiki/Gert_Haller,,
Ludwig Hassenpflug,1302855,1226116184,10648713,7008.0,https://en.wikipedia.org/wiki/Ludwig_Hassenpflug,,
Hermann Heller (legal scholar),2172451,1244979496,12312009,6787.0,https://en.wikipedia.org/wiki/Hermann_Heller_(legal_scholar),,
Jakob Heller,34560524,1154908966,35408083,1277.0,https://en.wikipedia.org/wiki/Jakob_Heller,,
Ernst Henrici,19495219,1239894377,20659410,7718.0,https://en.wikipedia.org/wiki/Ernst_Henrici,,
Rudolf Hilf,52742626,1065378015,52811223,2581.0,https://en.wikipedia.org/wiki/Rudolf_Hilf,,
Joseph Hillebrand,28730982,1220777049,28730999,2766.0,https://en.wikipedia.org/wiki/Joseph_Hillebrand,,
Franka Hitzing,75392772,1228300948,75392776,6961.0,https://en.wikipedia.org/wiki/Franka_Hitzing,,
Herwart von Hohenburg,20952682,1247120291,22175523,5013.0,https://en.wikipedia.org/wiki/Herwart_von_Hohenburg,,
"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",35302688,1244334799,35302693,3469.0,"https://en.wikipedia.org/wiki/Franz_Christoph_Anton,_Count_of_Hohenzollern-Sigmaringen",,
Friedrich von Holstein,805102,1234065530,11647961,9179.0,https://en.wikipedia.org/wiki/Friedrich_von_Holstein,,
Martin Horn (politician),61571451,1143929714,61616202,7762.0,https://en.wikipedia.org/wiki/Martin_Horn_(politician),,
Christoph Ernst von Houwald,1682241,1241312980,10514340,3847.0,https://en.wikipedia.org/wiki/Christoph_Ernst_von_Houwald,,
Bernd Hüttemann,33735316,1230379647,33834170,9897.0,https://en.wikipedia.org/wiki/Bernd_H%C3%BCttemann,,
Emilie Kiep-Altenloh,62274004,1161356025,64109817,2131.0,https://en.wikipedia.org/wiki/Emilie_Kiep-Altenloh,,
Johann Ludwig Klüber,36817590,1242565581,36817668,2700.0,https://en.wikipedia.org/wiki/Johann_Ludwig_Kl%C3%BCber,,
Werner Knieper,73573336,1188787560,73573361,2651.0,https://en.wikipedia.org/wiki/Werner_Knieper,,
Caio Koch-Weser,22466849,1215567546,24247748,7040.0,https://en.wikipedia.org/wiki/Caio_Koch-Weser,,
Tobias Köck,65806088,1222073597,65866425,3604.0,https://en.wikipedia.org/wiki/Tobias_K%C3%B6ck,,
Francis Kruse,35637650,1226779277,35690872,744.0,https://en.wikipedia.org/wiki/Francis_Kruse,,
Gottlob Johann Christian Kunth,44732118,1233135330,46516479,4764.0,https://en.wikipedia.org/wiki/Gottlob_Johann_Christian_Kunth,,
Dieter Kunzelmann,27082532,1231353179,27082534,9107.0,https://en.wikipedia.org/wiki/Dieter_Kunzelmann,,
Marianne Laqueur,69806273,1241574430,69817285,9296.0,https://en.wikipedia.org/wiki/Marianne_Laqueur,,
Charles Lavy,70208378,1226204581,70208387,1063.0,https://en.wikipedia.org/wiki/Charles_Lavy,,
Karl Ledderhose,73363852,1240898056,73475197,42375.0,https://en.wikipedia.org/wiki/Karl_Ledderhose,,
Felix Lichnowsky,20717242,1226205451,20745723,4434.0,https://en.wikipedia.org/wiki/Felix_Lichnowsky,,
Moriz Lieber,8303718,1222045087,8904068,4246.0,https://en.wikipedia.org/wiki/Moriz_Lieber,,
Ludwig von Lützow (politician),10537736,1239513332,20741553,2121.0,https://en.wikipedia.org/wiki/Ludwig_von_L%C3%BCtzow_(politician),,
Carl Otto von Madai,15873918,1240634849,20745324,2165.0,https://en.wikipedia.org/wiki/Carl_Otto_von_Madai,,
Armin Mohler,10775216,1245358961,10850937,12074.0,https://en.wikipedia.org/wiki/Armin_Mohler,,
Max Montgelas,9743492,1226211497,10301060,4428.0,https://en.wikipedia.org/wiki/Max_Montgelas,,
Wolfgang Müller von Königswinter,909703,1223428429,9846534,8667.0,https://en.wikipedia.org/wiki/Wolfgang_M%C3%BCller_von_K%C3%B6nigswinter,,
Joseph Musiol,25862088,1173064538,36523429,3796.0,https://en.wikipedia.org/wiki/Joseph_Musiol,,
Theodor Olshausen,29551586,1242256661,29551667,4774.0,https://en.wikipedia.org/wiki/Theodor_Olshausen,,
Dietrich Heinrich Ludwig von Ompteda,25280087,1242565618,25291517,6392.0,https://en.wikipedia.org/wiki/Dietrich_Heinrich_Ludwig_von_Ompteda,,
Max von Oppenheim,5666250,1240981396,7953349,27621.0,https://en.wikipedia.org/wiki/Max_von_Oppenheim,,35.0
Christian Theodor Overbeck,66092213,1240259800,66092230,2007.0,https://en.wikipedia.org/wiki/Christian_Theodor_Overbeck,,
Hans Paasche,22423679,1240891443,25927559,11845.0,https://en.wikipedia.org/wiki/Hans_Paasche,,
Walter von Saint Paul-Illaire,67843278,1227931073,67857281,6853.0,https://en.wikipedia.org/wiki/Walter_von_Saint_Paul-Illaire,,
Friedrich-Carl Peus,30754338,1240004651,52484931,2082.0,https://en.wikipedia.org/wiki/Friedrich-Carl_Peus,,
H. Busso Peus,30754640,1240004707,36420234,2545.0,https://en.wikipedia.org/wiki/H._Busso_Peus,,
Franz Seraph von Pfistermeister,32752387,1231553705,32752385,5465.0,https://en.wikipedia.org/wiki/Franz_Seraph_von_Pfistermeister,,
Adolf Pilar von Pilchau,3567423,1237840723,7029370,2730.0,https://en.wikipedia.org/wiki/Adolf_Pilar_von_Pilchau,,
Gunter Pleuger,4411174,1104322145,6423586,1628.0,https://en.wikipedia.org/wiki/Gunter_Pleuger,,
Johan Rantzau,3062050,1240776519,10502570,8055.0,https://en.wikipedia.org/wiki/Johan_Rantzau,,
Prince Richard of Hesse,77399339,1240804152,77402139,10107.0,https://en.wikipedia.org/wiki/Prince_Richard_of_Hesse,,
Nela Riehl,77121715,1242962207,77179597,2761.0,https://en.wikipedia.org/wiki/Nela_Riehl,,
Moritz Rittinghausen,52696076,1144503312,54918064,10003.0,https://en.wikipedia.org/wiki/Moritz_Rittinghausen,,
Hermann Schäfer,76618650,1221143754,76734204,6724.0,https://en.wikipedia.org/wiki/Hermann_Sch%C3%A4fer,,
Mike Schubert,76159674,1210860457,76165761,6548.0,https://en.wikipedia.org/wiki/Mike_Schubert,,
Eduard von Schele zu Schelenburg,43714241,1231553871,44553282,744.0,https://en.wikipedia.org/wiki/Eduard_von_Schele_zu_Schelenburg,,
Paul Schiemann,13472726,1234101505,13472743,9294.0,https://en.wikipedia.org/wiki/Paul_Schiemann,,
Ernst Wilhelm von Schlabrendorf,53203305,1001280832,53203326,1424.0,https://en.wikipedia.org/wiki/Ernst_Wilhelm_von_Schlabrendorf,,
Friedrich Gustav Carl Ulrich Franz von Schnehen,19246223,971361950,20709380,1224.0,https://en.wikipedia.org/wiki/Friedrich_Gustav_Carl_Ulrich_Franz_von_Schnehen,,
"Joachim, Count of Schönburg-Glauchau",23412245,1235919925,23424378,7715.0,"https://en.wikipedia.org/wiki/Joachim,_Count_of_Sch%C3%B6nburg-Glauchau",,
Peter Schott,24165446,1158805969,25583474,3628.0,https://en.wikipedia.org/wiki/Peter_Schott,,
"Adam, Count of Schwarzenberg",14514815,1243650424,14514827,8414.0,"https://en.wikipedia.org/wiki/Adam,_Count_of_Schwarzenberg",,
Veit Ludwig von Seckendorff,390588,1228470873,10567005,8749.0,https://en.wikipedia.org/wiki/Veit_Ludwig_von_Seckendorff,,
Paul Spiegel,612374,1249590782,4955391,5832.0,https://en.wikipedia.org/wiki/Paul_Spiegel,,
Ashok-Alexander Sridharan,63668146,1250926280,63703672,7837.0,https://en.wikipedia.org/wiki/Ashok-Alexander_Sridharan,,
Gerhard Stahl,32865142,1237391547,36441237,12226.0,https://en.wikipedia.org/wiki/Gerhard_Stahl,,
Karl von Starck,28959366,1236241537,36441371,607.0,https://en.wikipedia.org/wiki/Karl_von_Starck,,
Henry Ernest of Stolberg-Wernigerode,32732968,1230350617,32732974,5650.0,https://en.wikipedia.org/wiki/Henry_Ernest_of_Stolberg-Wernigerode,,
Anna Strohsahl,52904238,1235511227,52924594,10544.0,https://en.wikipedia.org/wiki/Anna_Strohsahl,,
Bertram von Sturm,34397265,1146695614,34397273,3519.0,https://en.wikipedia.org/wiki/Bertram_von_Sturm,,
Heinrich Sudermann,14077268,1226369269,15660515,791.0,https://en.wikipedia.org/wiki/Heinrich_Sudermann,,
Wolfgang Templin,40585929,1233839679,40606612,2258.0,https://en.wikipedia.org/wiki/Wolfgang_Templin,,
Stanislaw Trabalski,43618174,1238513656,34318452,15450.0,https://en.wikipedia.org/wiki/Stanislaw_Trabalski,,
Adelheid Tröscher,76324389,1222297199,76332956,3646.0,https://en.wikipedia.org/wiki/Adelheid_Tr%C3%B6scher,,
Heinrich Voelter,28264422,1130505690,35666853,2889.0,https://en.wikipedia.org/wiki/Heinrich_Voelter,,
Heinrich Alois von Reigersberg,76497369,1228879346,76497657,3715.0,https://en.wikipedia.org/wiki/Heinrich_Alois_von_Reigersberg,,
Curt Wach,74567249,1227609154,75297599,4287.0,https://en.wikipedia.org/wiki/Curt_Wach,,
Ruth Weckenmann,76431481,1243240587,76432038,4939.0,https://en.wikipedia.org/wiki/Ruth_Weckenmann,,
Hellmuth Weiss,67025581,1244017494,67036957,1248.0,https://en.wikipedia.org/wiki/Hellmuth_Weiss,,
Hugo Wesendonck,66862454,1226378603,66862463,3367.0,https://en.wikipedia.org/wiki/Hugo_Wesendonck,,
Ludwig Georg Winter,66315652,1062661561,66322489,1771.0,https://en.wikipedia.org/wiki/Ludwig_Georg_Winter,,
Hermann Wittich,41569376,1226380770,52535969,506.0,https://en.wikipedia.org/wiki/Hermann_Wittich,,
Agyen Kokobo,37053679,1187316535,37125750,4986.0,https://en.wikipedia.org/wiki/Agyen_Kokobo,,
J. Nee Amahtey Hyde,77627834,1244174684,None,11620.0,https://en.wikipedia.org/wiki/J._Nee_Amahtey_Hyde,,
Ofusu Kwabi,37053878,1103370473,43631699,966.0,https://en.wikipedia.org/wiki/Ofusu_Kwabi,,
Richard Sumah,-1,0,None,,https://en.wikipedia.org/wiki/Richard_Sumah,,
Sefis Anastasakos,39600644,1232348830,44806383,1557.0,https://en.wikipedia.org/wiki/Sefis_Anastasakos,,
Despina Chatzivassiliou-Tsovilis,66914786,1246159519,66915366,6029.0,https://en.wikipedia.org/wiki/Despina_Chatzivassiliou-Tsovilis,,
Sofoklis Avraam Choudaverdoglou-Theodotos,51304304,1232322281,51323315,7149.0,https://en.wikipedia.org/wiki/Sofoklis_Avraam_Choudaverdoglou-Theodotos,,
Christos Daralexis,14369985,1083450519,20548147,1495.0,https://en.wikipedia.org/wiki/Christos_Daralexis,,
Alcibiades Diamandi,3028558,1225731455,10806796,13025.0,https://en.wikipedia.org/wiki/Alcibiades_Diamandi,,
Ioannis Dimopoulos,72146573,1119564390,72146581,2955.0,https://en.wikipedia.org/wiki/Ioannis_Dimopoulos,,
Georgios Drys,67887983,1205444933,67887993,1946.0,https://en.wikipedia.org/wiki/Georgios_Drys,,
Georgios Exintaris,71792361,1122203734,72957372,316.0,https://en.wikipedia.org/wiki/Georgios_Exintaris,,
Antonis Fosteridis,75844027,1226111002,75844087,31361.0,https://en.wikipedia.org/wiki/Antonis_Fosteridis,,
Asimakis Fotilas,16553291,1238412906,18261953,2628.0,https://en.wikipedia.org/wiki/Asimakis_Fotilas,,
Spyridon Galinos,64033054,1177420715,64033069,3678.0,https://en.wikipedia.org/wiki/Spyridon_Galinos,,
Ioannis Gryparis (1848-1922),71792321,1118204026,73225105,302.0,https://en.wikipedia.org/wiki/Ioannis_Gryparis_(1848-1922),,
Theophilos Kamberidis,71756523,1204621612,71757459,7760.0,https://en.wikipedia.org/wiki/Theophilos_Kamberidis,,
Stavros Karampelas,49854329,1164966747,53338982,1907.0,https://en.wikipedia.org/wiki/Stavros_Karampelas,,
Giorgos Katiforis,70541292,1221278854,70541299,1166.0,https://en.wikipedia.org/wiki/Giorgos_Katiforis,,
Matthaios Kofidis,42801042,1216081687,42801053,5876.0,https://en.wikipedia.org/wiki/Matthaios_Kofidis,,
Georgios Kourtoglou,51303997,1161584075,51323344,3957.0,https://en.wikipedia.org/wiki/Georgios_Kourtoglou,,
Failos Kranidiotis,57628923,1156045704,57639927,7716.0,https://en.wikipedia.org/wiki/Failos_Kranidiotis,,
Eustathios Lagakos,71792538,1118204107,72938795,317.0,https://en.wikipedia.org/wiki/Eustathios_Lagakos,,
Alexis Liatis,71792787,1118203952,73192491,264.0,https://en.wikipedia.org/wiki/Alexis_Liatis,,
Nikolaos Makris,10949909,1163124965,20661622,2878.0,https://en.wikipedia.org/wiki/Nikolaos_Makris,,
Ioannis Malachias,71351663,1232322174,74265909,1987.0,https://en.wikipedia.org/wiki/Ioannis_Malachias,,
Ismail Molla,65244237,1243379211,65244246,2044.0,https://en.wikipedia.org/wiki/Ismail_Molla,,
Yannis Moralis (politician),46739427,1243618134,46748703,2728.0,https://en.wikipedia.org/wiki/Yannis_Moralis_(politician),,
Traianos Nallis,61286084,1247683483,61328754,2680.0,https://en.wikipedia.org/wiki/Traianos_Nallis,,
Theodoros Negris,46241234,1248921819,51567437,3180.0,https://en.wikipedia.org/wiki/Theodoros_Negris,,
Nikos Kosis,73211361,1173589571,73251007,6625.0,https://en.wikipedia.org/wiki/Nikos_Kosis,,
Alketas Panagoulias,5942616,1247604735,7053834,11231.0,https://en.wikipedia.org/wiki/Alketas_Panagoulias,,
Yiannis Papadimitriou,62698369,1225990254,62698374,1110.0,https://en.wikipedia.org/wiki/Yiannis_Papadimitriou,,
Fotis Perlikos,13254940,1242765206,15248740,2181.0,https://en.wikipedia.org/wiki/Fotis_Perlikos,,
Anni Podimata,72451600,1157530218,72451946,1557.0,https://en.wikipedia.org/wiki/Anni_Podimata,,
Avraham Rakanti,22935873,1226946571,22935879,2249.0,https://en.wikipedia.org/wiki/Avraham_Rakanti,,
Haris Romas,16320450,1247440581,19299577,8986.0,https://en.wikipedia.org/wiki/Haris_Romas,,
Georgios Romeos,73159910,1240228353,73159912,2534.0,https://en.wikipedia.org/wiki/Georgios_Romeos,,
Vassilis Rotas,66760719,1220371513,66760728,5376.0,https://en.wikipedia.org/wiki/Vassilis_Rotas,,
Neoklis Sarris,49854435,1179418320,58219735,3292.0,https://en.wikipedia.org/wiki/Neoklis_Sarris,,
Simos Simopoulos,65443807,1211043784,65443811,1066.0,https://en.wikipedia.org/wiki/Simos_Simopoulos,,
Sokratis Famellos,77405495,1246982301,77405712,8513.0,https://en.wikipedia.org/wiki/Sokratis_Famellos,,
Ioannis Soutsos,71792633,1118204096,73225106,457.0,https://en.wikipedia.org/wiki/Ioannis_Soutsos,,
Fotini Dekazou Stefanopoulou,68991041,1188372971,68991567,2332.0,https://en.wikipedia.org/wiki/Fotini_Dekazou_Stefanopoulou,,
Vasilis Stigkas,74148885,1244105942,74157795,1728.0,https://en.wikipedia.org/wiki/Vasilis_Stigkas,,
Georgios Tertsetis,34630775,1234384469,34641279,4441.0,https://en.wikipedia.org/wiki/Georgios_Tertsetis,,
Giannis Theonas,68715763,1194465925,68715778,2429.0,https://en.wikipedia.org/wiki/Giannis_Theonas,,
Theofanis Tombras,46918711,1158045142,46944932,7671.0,https://en.wikipedia.org/wiki/Theofanis_Tombras,,
Eugenia Tsoumani-Spentza,66105502,1232437700,66105503,922.0,https://en.wikipedia.org/wiki/Eugenia_Tsoumani-Spentza,,
Nikolaos Tsourouktsoglou,51304733,1246424186,51323323,5628.0,https://en.wikipedia.org/wiki/Nikolaos_Tsourouktsoglou,,
Spyridon Valettas,56871514,1223108932,58689471,4412.0,https://en.wikipedia.org/wiki/Spyridon_Valettas,,
Nikitas Venizelos,54165363,1231258246,54262955,1260.0,https://en.wikipedia.org/wiki/Nikitas_Venizelos,,
Anestis Vlahos,68554556,1249587277,68554576,3405.0,https://en.wikipedia.org/wiki/Anestis_Vlahos,,
Christos Xanthopoulos-Palamas,71792459,1118204132,73192573,332.0,https://en.wikipedia.org/wiki/Christos_Xanthopoulos-Palamas,,
Konstantinos Zografos,71792593,1118203914,73234845,337.0,https://en.wikipedia.org/wiki/Konstantinos_Zografos,,
Spiros Zournatzis,71763970,1189128481,71763973,2831.0,https://en.wikipedia.org/wiki/Spiros_Zournatzis,,
Francis Alexis,30716166,1242252016,30719092,3097.0,https://en.wikipedia.org/wiki/Francis_Alexis,,
Leo Cato,71974774,1133912529,71975115,2517.0,https://en.wikipedia.org/wiki/Leo_Cato,,
Aldana Sandoval,51604906,1016735357,51605472,4144.0,https://en.wikipedia.org/wiki/Aldana_Sandoval,,
Roberto Arzú,63339019,1228262014,63339082,4867.0,https://en.wikipedia.org/wiki/Roberto_Arz%C3%BA,,
José Alejandro de Aycinena,67380108,1231096508,67380121,7454.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Alejandro_de_Aycinena,,
Juan José de Aycinena y Piñol,35617008,1228261278,44951974,12257.0,https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_de_Aycinena_y_Pi%C3%B1ol,,
Mariano de Aycinena y Piñol,45232013,1242284183,45232023,17496.0,https://en.wikipedia.org/wiki/Mariano_de_Aycinena_y_Pi%C3%B1ol,,
José Francisco Barrundia,529119,1227213476,7077857,3812.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Francisco_Barrundia,,
Luis Batres Juarros,44991874,1231590847,44992104,9328.0,https://en.wikipedia.org/wiki/Luis_Batres_Juarros,,
José Batres Montúfar,21920068,1222957267,21920879,5572.0,https://en.wikipedia.org/wiki/Jos%C3%A9_Batres_Mont%C3%BAfar,,
Mariano Beltranena y Llano,64197327,1228325819,64198998,2833.0,https://en.wikipedia.org/wiki/Mariano_Beltranena_y_Llano,,
